,Year,Month,Day,Extent 10^6 sq km,Miassing 10^6 sq km,Source Data,datetime,jday
7056,2002,8,28,6.002,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.08.28/nt_20020828_f13_v1.1_n.bin'],2002-08-28,240
7057,2002,8,29,5.948,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.08.29/nt_20020829_f13_v1.1_n.bin'],2002-08-29,241
7058,2002,8,30,5.966,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.08.30/nt_20020830_f13_v1.1_n.bin'],2002-08-30,242
7059,2002,8,31,5.866,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.08.31/nt_20020831_f13_v1.1_n.bin'],2002-08-31,243
7060,2002,9,1,5.828,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.01/nt_20020901_f13_v1.1_n.bin'],2002-09-01,244
7061,2002,9,2,5.827,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.02/nt_20020902_f13_v1.1_n.bin'],2002-09-02,245
7062,2002,9,3,5.759,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.03/nt_20020903_f13_v1.1_n.bin'],2002-09-03,246
7063,2002,9,4,5.698,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.04/nt_20020904_f13_v1.1_n.bin'],2002-09-04,247
7064,2002,9,5,5.638,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.05/nt_20020905_f13_v1.1_n.bin'],2002-09-05,248
7065,2002,9,6,5.67,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.06/nt_20020906_f13_v1.1_n.bin'],2002-09-06,249
7066,2002,9,7,5.691,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.07/nt_20020907_f13_v1.1_n.bin'],2002-09-07,250
7067,2002,9,8,5.687,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.08/nt_20020908_f13_v1.1_n.bin'],2002-09-08,251
7068,2002,9,9,5.68,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.09/nt_20020909_f13_v1.1_n.bin'],2002-09-09,252
7069,2002,9,10,5.641,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.10/nt_20020910_f13_v1.1_n.bin'],2002-09-10,253
7070,2002,9,11,5.639,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.11/nt_20020911_f13_v1.1_n.bin'],2002-09-11,254
7071,2002,9,12,5.638,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.12/nt_20020912_f13_v1.1_n.bin'],2002-09-12,255
7072,2002,9,13,5.628,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.13/nt_20020913_f13_v1.1_n.bin'],2002-09-13,256
7073,2002,9,14,5.644,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.14/nt_20020914_f13_v1.1_n.bin'],2002-09-14,257
7074,2002,9,15,5.661,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.15/nt_20020915_f13_v1.1_n.bin'],2002-09-15,258
7075,2002,9,16,5.663,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.16/nt_20020916_f13_v1.1_n.bin'],2002-09-16,259
7076,2002,9,17,5.627,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.17/nt_20020917_f13_v1.1_n.bin'],2002-09-17,260
7077,2002,9,18,5.625,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.18/nt_20020918_f13_v1.1_n.bin'],2002-09-18,261
7078,2002,9,19,5.698,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.19/nt_20020919_f13_v1.1_n.bin'],2002-09-19,262
7079,2002,9,20,5.796,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.20/nt_20020920_f13_v1.1_n.bin'],2002-09-20,263
7080,2002,9,21,5.87,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.21/nt_20020921_f13_v1.1_n.bin'],2002-09-21,264
7081,2002,9,22,5.965,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.22/nt_20020922_f13_v1.1_n.bin'],2002-09-22,265
7082,2002,9,23,5.996,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.23/nt_20020923_f13_v1.1_n.bin'],2002-09-23,266
7083,2002,9,24,6.007,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.24/nt_20020924_f13_v1.1_n.bin'],2002-09-24,267
7084,2002,9,25,6.012,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.25/nt_20020925_f13_v1.1_n.bin'],2002-09-25,268
7085,2002,9,26,6.084,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.26/nt_20020926_f13_v1.1_n.bin'],2002-09-26,269
7086,2002,9,27,6.158,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.27/nt_20020927_f13_v1.1_n.bin'],2002-09-27,270
7087,2002,9,28,6.253,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.28/nt_20020928_f13_v1.1_n.bin'],2002-09-28,271
7088,2002,9,29,6.332,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.29/nt_20020929_f13_v1.1_n.bin'],2002-09-29,272
7089,2002,9,30,6.399,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.09.30/nt_20020930_f13_v1.1_n.bin'],2002-09-30,273
7090,2002,10,1,6.543,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.01/nt_20021001_f13_v1.1_n.bin'],2002-10-01,274
7091,2002,10,2,6.656,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.02/nt_20021002_f13_v1.1_n.bin'],2002-10-02,275
7092,2002,10,3,6.869,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.03/nt_20021003_f13_v1.1_n.bin'],2002-10-03,276
7093,2002,10,4,7.085,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.04/nt_20021004_f13_v1.1_n.bin'],2002-10-04,277
7094,2002,10,5,7.218,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.05/nt_20021005_f13_v1.1_n.bin'],2002-10-05,278
7095,2002,10,6,7.303,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.06/nt_20021006_f13_v1.1_n.bin'],2002-10-06,279
7096,2002,10,7,7.467,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.07/nt_20021007_f13_v1.1_n.bin'],2002-10-07,280
7097,2002,10,8,7.547,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.08/nt_20021008_f13_v1.1_n.bin'],2002-10-08,281
7098,2002,10,9,7.647,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.09/nt_20021009_f13_v1.1_n.bin'],2002-10-09,282
7099,2002,10,10,7.722,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.10/nt_20021010_f13_v1.1_n.bin'],2002-10-10,283
7100,2002,10,11,7.853,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.11/nt_20021011_f13_v1.1_n.bin'],2002-10-11,284
7101,2002,10,12,7.967,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.12/nt_20021012_f13_v1.1_n.bin'],2002-10-12,285
7102,2002,10,13,8.025,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.13/nt_20021013_f13_v1.1_n.bin'],2002-10-13,286
7103,2002,10,14,8.1,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.14/nt_20021014_f13_v1.1_n.bin'],2002-10-14,287
7104,2002,10,15,8.164,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.15/nt_20021015_f13_v1.1_n.bin'],2002-10-15,288
7105,2002,10,16,8.196,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.16/nt_20021016_f13_v1.1_n.bin'],2002-10-16,289
7106,2002,10,17,8.26,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.17/nt_20021017_f13_v1.1_n.bin'],2002-10-17,290
7107,2002,10,18,8.358,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.18/nt_20021018_f13_v1.1_n.bin'],2002-10-18,291
7108,2002,10,19,8.452,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.19/nt_20021019_f13_v1.1_n.bin'],2002-10-19,292
7109,2002,10,20,8.583,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.20/nt_20021020_f13_v1.1_n.bin'],2002-10-20,293
7110,2002,10,21,8.644,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.21/nt_20021021_f13_v1.1_n.bin'],2002-10-21,294
7111,2002,10,22,8.777,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.22/nt_20021022_f13_v1.1_n.bin'],2002-10-22,295
7112,2002,10,23,8.89,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.23/nt_20021023_f13_v1.1_n.bin'],2002-10-23,296
7113,2002,10,24,8.919,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.24/nt_20021024_f13_v1.1_n.bin'],2002-10-24,297
7114,2002,10,25,8.976,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.25/nt_20021025_f13_v1.1_n.bin'],2002-10-25,298
7115,2002,10,26,9.062,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.26/nt_20021026_f13_v1.1_n.bin'],2002-10-26,299
7116,2002,10,27,9.079,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.27/nt_20021027_f13_v1.1_n.bin'],2002-10-27,300
7117,2002,10,28,9.132,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.28/nt_20021028_f13_v1.1_n.bin'],2002-10-28,301
7118,2002,10,29,9.179,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.29/nt_20021029_f13_v1.1_n.bin'],2002-10-29,302
7119,2002,10,30,9.177,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.30/nt_20021030_f13_v1.1_n.bin'],2002-10-30,303
7120,2002,10,31,9.169,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.10.31/nt_20021031_f13_v1.1_n.bin'],2002-10-31,304
7121,2002,11,1,9.299,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.01/nt_20021101_f13_v1.1_n.bin'],2002-11-01,305
7122,2002,11,2,9.424,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.02/nt_20021102_f13_v1.1_n.bin'],2002-11-02,306
7123,2002,11,3,9.511,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.03/nt_20021103_f13_v1.1_n.bin'],2002-11-03,307
7124,2002,11,4,9.573,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.04/nt_20021104_f13_v1.1_n.bin'],2002-11-04,308
7125,2002,11,5,9.576,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.05/nt_20021105_f13_v1.1_n.bin'],2002-11-05,309
7126,2002,11,6,9.611,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.06/nt_20021106_f13_v1.1_n.bin'],2002-11-06,310
7127,2002,11,7,9.587,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.07/nt_20021107_f13_v1.1_n.bin'],2002-11-07,311
7128,2002,11,8,9.629,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.08/nt_20021108_f13_v1.1_n.bin'],2002-11-08,312
7129,2002,11,9,9.743,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.09/nt_20021109_f13_v1.1_n.bin'],2002-11-09,313
7130,2002,11,10,9.852,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.10/nt_20021110_f13_v1.1_n.bin'],2002-11-10,314
7131,2002,11,11,9.874,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.11/nt_20021111_f13_v1.1_n.bin'],2002-11-11,315
7132,2002,11,12,9.967,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.12/nt_20021112_f13_v1.1_n.bin'],2002-11-12,316
7133,2002,11,13,10.048,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.13/nt_20021113_f13_v1.1_n.bin'],2002-11-13,317
7134,2002,11,14,10.096,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.14/nt_20021114_f13_v1.1_n.bin'],2002-11-14,318
7135,2002,11,15,10.19,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.15/nt_20021115_f13_v1.1_n.bin'],2002-11-15,319
7136,2002,11,16,10.364,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.16/nt_20021116_f13_v1.1_n.bin'],2002-11-16,320
7137,2002,11,17,10.587,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.17/nt_20021117_f13_v1.1_n.bin'],2002-11-17,321
7138,2002,11,18,10.594,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.18/nt_20021118_f13_v1.1_n.bin'],2002-11-18,322
7139,2002,11,19,10.585,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.19/nt_20021119_f13_v1.1_n.bin'],2002-11-19,323
7140,2002,11,20,10.593,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.20/nt_20021120_f13_v1.1_n.bin'],2002-11-20,324
7141,2002,11,21,10.687,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.21/nt_20021121_f13_v1.1_n.bin'],2002-11-21,325
7142,2002,11,22,10.805,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.22/nt_20021122_f13_v1.1_n.bin'],2002-11-22,326
7143,2002,11,23,10.883,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.23/nt_20021123_f13_v1.1_n.bin'],2002-11-23,327
7144,2002,11,24,11.004,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.24/nt_20021124_f13_v1.1_n.bin'],2002-11-24,328
7145,2002,11,25,11.06,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.25/nt_20021125_f13_v1.1_n.bin'],2002-11-25,329
7146,2002,11,26,11.213,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.26/nt_20021126_f13_v1.1_n.bin'],2002-11-26,330
7147,2002,11,27,11.377,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.27/nt_20021127_f13_v1.1_n.bin'],2002-11-27,331
7148,2002,11,28,11.476,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.28/nt_20021128_f13_v1.1_n.bin'],2002-11-28,332
7149,2002,11,29,11.499,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.29/nt_20021129_f13_v1.1_n.bin'],2002-11-29,333
7150,2002,11,30,11.549,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.11.30/nt_20021130_f13_v1.1_n.bin'],2002-11-30,334
7151,2002,12,1,11.728,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.01/nt_20021201_f13_v1.1_n.bin'],2002-12-01,335
7152,2002,12,2,11.785,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.02/nt_20021202_f13_v1.1_n.bin'],2002-12-02,336
7153,2002,12,3,11.874,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.03/nt_20021203_f13_v1.1_n.bin'],2002-12-03,337
7154,2002,12,4,11.909,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.04/nt_20021204_f13_v1.1_n.bin'],2002-12-04,338
7155,2002,12,5,11.978,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.05/nt_20021205_f13_v1.1_n.bin'],2002-12-05,339
7156,2002,12,6,11.981,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.06/nt_20021206_f13_v1.1_n.bin'],2002-12-06,340
7157,2002,12,7,11.966,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.07/nt_20021207_f13_v1.1_n.bin'],2002-12-07,341
7158,2002,12,8,11.972,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.08/nt_20021208_f13_v1.1_n.bin'],2002-12-08,342
7159,2002,12,9,12.118,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.09/nt_20021209_f13_v1.1_n.bin'],2002-12-09,343
7160,2002,12,10,12.188,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.10/nt_20021210_f13_v1.1_n.bin'],2002-12-10,344
7161,2002,12,11,12.239,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.11/nt_20021211_f13_v1.1_n.bin'],2002-12-11,345
7162,2002,12,12,12.32,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.12/nt_20021212_f13_v1.1_n.bin'],2002-12-12,346
7163,2002,12,13,12.38,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.13/nt_20021213_f13_v1.1_n.bin'],2002-12-13,347
7164,2002,12,14,12.487,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.14/nt_20021214_f13_v1.1_n.bin'],2002-12-14,348
7165,2002,12,15,12.572,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.15/nt_20021215_f13_v1.1_n.bin'],2002-12-15,349
7166,2002,12,16,12.666,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.16/nt_20021216_f13_v1.1_n.bin'],2002-12-16,350
7167,2002,12,17,12.715,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.17/nt_20021217_f13_v1.1_n.bin'],2002-12-17,351
7168,2002,12,18,12.922,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.18/nt_20021218_f13_v1.1_n.bin'],2002-12-18,352
7169,2002,12,19,12.925,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.19/nt_20021219_f13_v1.1_n.bin'],2002-12-19,353
7170,2002,12,20,12.837,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.20/nt_20021220_f13_v1.1_n.bin'],2002-12-20,354
7171,2002,12,21,12.878,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.21/nt_20021221_f13_v1.1_n.bin'],2002-12-21,355
7172,2002,12,22,12.909,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.22/nt_20021222_f13_v1.1_n.bin'],2002-12-22,356
7173,2002,12,23,12.998,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.23/nt_20021223_f13_v1.1_n.bin'],2002-12-23,357
7174,2002,12,24,13.091,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.24/nt_20021224_f13_v1.1_n.bin'],2002-12-24,358
7175,2002,12,25,13.112,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.25/nt_20021225_f13_v1.1_n.bin'],2002-12-25,359
7176,2002,12,26,13.206,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.26/nt_20021226_f13_v1.1_n.bin'],2002-12-26,360
7177,2002,12,27,13.376,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.27/nt_20021227_f13_v1.1_n.bin'],2002-12-27,361
7178,2002,12,28,13.366,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.28/nt_20021228_f13_v1.1_n.bin'],2002-12-28,362
7179,2002,12,29,13.377,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.29/nt_20021229_f13_v1.1_n.bin'],2002-12-29,363
7180,2002,12,30,13.483,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.30/nt_20021230_f13_v1.1_n.bin'],2002-12-30,364
7181,2002,12,31,13.504,0, ['/ecs/DP1/PM/NSIDC-0051.001/2002.12.31/nt_20021231_f13_v1.1_n.bin'],2002-12-31,365
7182,2003,1,1,13.647,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.01/nt_20030101_f13_v1.1_n.bin'],2003-01-01,1
7183,2003,1,2,13.698,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.02/nt_20030102_f13_v1.1_n.bin'],2003-01-02,2
7184,2003,1,3,13.876,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.03/nt_20030103_f13_v1.1_n.bin'],2003-01-03,3
7185,2003,1,4,13.925,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.04/nt_20030104_f13_v1.1_n.bin'],2003-01-04,4
7186,2003,1,5,14.036,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.05/nt_20030105_f13_v1.1_n.bin'],2003-01-05,5
7187,2003,1,6,14.075,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.06/nt_20030106_f13_v1.1_n.bin'],2003-01-06,6
7188,2003,1,7,14.092,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.07/nt_20030107_f13_v1.1_n.bin'],2003-01-07,7
7189,2003,1,8,14.12,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.08/nt_20030108_f13_v1.1_n.bin'],2003-01-08,8
7190,2003,1,9,14.094,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.09/nt_20030109_f13_v1.1_n.bin'],2003-01-09,9
7191,2003,1,10,14.126,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.10/nt_20030110_f13_v1.1_n.bin'],2003-01-10,10
7192,2003,1,11,14.219,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.11/nt_20030111_f13_v1.1_n.bin'],2003-01-11,11
7193,2003,1,12,14.278,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.12/nt_20030112_f13_v1.1_n.bin'],2003-01-12,12
7194,2003,1,13,14.285,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.13/nt_20030113_f13_v1.1_n.bin'],2003-01-13,13
7195,2003,1,14,14.395,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.14/nt_20030114_f13_v1.1_n.bin'],2003-01-14,14
7196,2003,1,15,14.424,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.15/nt_20030115_f13_v1.1_n.bin'],2003-01-15,15
7197,2003,1,16,14.518,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.16/nt_20030116_f13_v1.1_n.bin'],2003-01-16,16
7198,2003,1,17,14.584,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.17/nt_20030117_f13_v1.1_n.bin'],2003-01-17,17
7199,2003,1,18,14.638,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.18/nt_20030118_f13_v1.1_n.bin'],2003-01-18,18
7200,2003,1,19,14.684,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.19/nt_20030119_f13_v1.1_n.bin'],2003-01-19,19
7201,2003,1,20,14.796,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.20/nt_20030120_f13_v1.1_n.bin'],2003-01-20,20
7202,2003,1,21,14.739,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.21/nt_20030121_f13_v1.1_n.bin'],2003-01-21,21
7203,2003,1,22,14.555,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.22/nt_20030122_f13_v1.1_n.bin'],2003-01-22,22
7204,2003,1,23,14.481,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.23/nt_20030123_f13_v1.1_n.bin'],2003-01-23,23
7205,2003,1,24,14.528,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.24/nt_20030124_f13_v1.1_n.bin'],2003-01-24,24
7206,2003,1,25,14.585,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.25/nt_20030125_f13_v1.1_n.bin'],2003-01-25,25
7207,2003,1,26,14.583,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.26/nt_20030126_f13_v1.1_n.bin'],2003-01-26,26
7208,2003,1,27,14.791,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.27/nt_20030127_f13_v1.1_n.bin'],2003-01-27,27
7209,2003,1,28,14.891,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.28/nt_20030128_f13_v1.1_n.bin'],2003-01-28,28
7210,2003,1,29,14.771,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.29/nt_20030129_f13_v1.1_n.bin'],2003-01-29,29
7211,2003,1,30,14.811,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.30/nt_20030130_f13_v1.1_n.bin'],2003-01-30,30
7212,2003,1,31,14.871,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.01.31/nt_20030131_f13_v1.1_n.bin'],2003-01-31,31
7213,2003,2,1,14.946,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.01/nt_20030201_f13_v1.1_n.bin'],2003-02-01,32
7214,2003,2,2,14.954,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.02/nt_20030202_f13_v1.1_n.bin'],2003-02-02,33
7215,2003,2,3,14.889,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.03/nt_20030203_f13_v1.1_n.bin'],2003-02-03,34
7216,2003,2,4,14.876,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.04/nt_20030204_f13_v1.1_n.bin'],2003-02-04,35
7217,2003,2,5,14.905,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.05/nt_20030205_f13_v1.1_n.bin'],2003-02-05,36
7218,2003,2,6,14.834,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.06/nt_20030206_f13_v1.1_n.bin'],2003-02-06,37
7219,2003,2,7,14.942,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.07/nt_20030207_f13_v1.1_n.bin'],2003-02-07,38
7220,2003,2,8,14.975,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.08/nt_20030208_f13_v1.1_n.bin'],2003-02-08,39
7221,2003,2,9,14.996,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.09/nt_20030209_f13_v1.1_n.bin'],2003-02-09,40
7222,2003,2,10,15.003,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.10/nt_20030210_f13_v1.1_n.bin'],2003-02-10,41
7223,2003,2,11,15.057,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.11/nt_20030211_f13_v1.1_n.bin'],2003-02-11,42
7224,2003,2,12,15.078,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.12/nt_20030212_f13_v1.1_n.bin'],2003-02-12,43
7225,2003,2,13,15.142,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.13/nt_20030213_f13_v1.1_n.bin'],2003-02-13,44
7226,2003,2,14,15.139,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.14/nt_20030214_f13_v1.1_n.bin'],2003-02-14,45
7227,2003,2,15,15.212,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.15/nt_20030215_f13_v1.1_n.bin'],2003-02-15,46
7228,2003,2,16,15.306,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.16/nt_20030216_f13_v1.1_n.bin'],2003-02-16,47
7229,2003,2,17,15.345,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.17/nt_20030217_f13_v1.1_n.bin'],2003-02-17,48
7230,2003,2,18,15.354,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.18/nt_20030218_f13_v1.1_n.bin'],2003-02-18,49
7231,2003,2,19,15.359,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.19/nt_20030219_f13_v1.1_n.bin'],2003-02-19,50
7232,2003,2,20,15.386,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.20/nt_20030220_f13_v1.1_n.bin'],2003-02-20,51
7233,2003,2,21,15.461,0, ['/ecs/DP1/PM/NSIDC-0051.001/2003.02.21/nt_20030221_f13_v1.1_n.bin'],2003-02-21,52
